"","Subject","Activity","variable","value"
"2009","1","LAYING","tGravityAcc-std()-Z",-0.98577817826087
"2010","1","LAYING","tGravityAcc-std()-Z",-0.983274524857143
"2011","1","SITTING","tGravityAcc-std()-Z",-0.949040933191489
"2012","1","SITTING","tGravityAcc-std()-Z",-0.954415873043478
"2013","1","SITTING","tGravityAcc-std()-Z",-0.897736318269231
"2014","1","SITTING","tGravityAcc-std()-Z",-0.9509492546
"2015","1","SITTING","tGravityAcc-std()-Z",-0.945008999545455
"2016","1","SITTING","tGravityAcc-std()-Z",-0.955475832363636
"2017","1","SITTING","tGravityAcc-std()-Z",-0.868602535416667
"2018","1","SITTING","tGravityAcc-std()-Z",-0.935475331521739
"2019","1","SITTING","tGravityAcc-std()-Z",-0.88585411242
"2020","1","SITTING","tGravityAcc-std()-Z",-0.966898520555556
"2021","1","SITTING","tGravityAcc-std()-Z",-0.971661610754717
"2022","1","SITTING","tGravityAcc-std()-Z",-0.956208629607843
"2023","1","SITTING","tGravityAcc-std()-Z",-0.930979556938776
"2024","1","SITTING","tGravityAcc-std()-Z",-0.938415738148148
"2025","1","SITTING","tGravityAcc-std()-Z",-0.952973658983051
"2026","1","SITTING","tGravityAcc-std()-Z",-0.945813561478261
"2027","1","SITTING","tGravityAcc-std()-Z",-0.9566106440625
"2028","1","SITTING","tGravityAcc-std()-Z",-0.978340183157895
"2029","1","SITTING","tGravityAcc-std()-Z",-0.960394960821918
"2030","1","SITTING","tGravityAcc-std()-Z",-0.935854966151515
"2031","1","SITTING","tGravityAcc-std()-Z",-0.965426493882353
"2032","1","SITTING","tGravityAcc-std()-Z",-0.927950649854839
"2033","1","SITTING","tGravityAcc-std()-Z",-0.923953600294118
"2034","1","SITTING","tGravityAcc-std()-Z",-0.963406795735294
"2035","1","SITTING","tGravityAcc-std()-Z",-0.969459982461538
"2036","1","SITTING","tGravityAcc-std()-Z",-0.944580863846154
"2037","1","SITTING","tGravityAcc-std()-Z",-0.967268066
"2038","1","SITTING","tGravityAcc-std()-Z",-0.956087679583333
"2039","1","SITTING","tGravityAcc-std()-Z",-0.966032045333333
"2040","1","SITTING","tGravityAcc-std()-Z",-0.956635663064516
"2041","1","STANDING","tGravityAcc-std()-Z",-0.976324063584906
"2042","1","STANDING","tGravityAcc-std()-Z",-0.945927078703704
"2043","1","STANDING","tGravityAcc-std()-Z",-0.928161577377049
"2044","1","STANDING","tGravityAcc-std()-Z",-0.899404775267857
"2045","1","STANDING","tGravityAcc-std()-Z",-0.914608495714286
"2046","1","STANDING","tGravityAcc-std()-Z",-0.942795062280702
"2047","1","STANDING","tGravityAcc-std()-Z",-0.939161014716981
"2048","1","STANDING","tGravityAcc-std()-Z",-0.918293913703704
"2049","1","STANDING","tGravityAcc-std()-Z",-0.932245295111111
"2050","1","STANDING","tGravityAcc-std()-Z",-0.959579657727273
"2051","1","STANDING","tGravityAcc-std()-Z",-0.989433253617021
"2052","1","STANDING","tGravityAcc-std()-Z",-0.939534099016393
"2053","1","STANDING","tGravityAcc-std()-Z",-0.976827157368421
"2054","1","STANDING","tGravityAcc-std()-Z",-0.940757718
"2055","1","STANDING","tGravityAcc-std()-Z",-0.958810153207547
"2056","1","STANDING","tGravityAcc-std()-Z",-0.959562830769231
"2057","1","STANDING","tGravityAcc-std()-Z",-0.969171762179487
"2058","1","STANDING","tGravityAcc-std()-Z",-0.976044291369863
"2059","1","STANDING","tGravityAcc-std()-Z",-0.958862043972603
"2060","1","STANDING","tGravityAcc-std()-Z",-0.942437325616438
"2061","1","STANDING","tGravityAcc-std()-Z",-0.958590002247191
"2062","1","STANDING","tGravityAcc-std()-Z",-0.958890201587302
"2063","1","STANDING","tGravityAcc-std()-Z",-0.947199734411765
"2064","1","STANDING","tGravityAcc-std()-Z",-0.94618494942029
"2065","1","STANDING","tGravityAcc-std()-Z",-0.967792578648649
"2066","1","STANDING","tGravityAcc-std()-Z",-0.964228470675676
"2067","1","STANDING","tGravityAcc-std()-Z",-0.968169953625
"2068","1","STANDING","tGravityAcc-std()-Z",-0.951782181518987
"2069","1","STANDING","tGravityAcc-std()-Z",-0.984464543538462
"2070","1","STANDING","tGravityAcc-std()-Z",-0.949207368305085
"2071","1","WALKING","tGravityAcc-std()-Z",-0.947717226105263
"2072","1","WALKING","tGravityAcc-std()-Z",-0.972072847627119
"2073","1","WALKING","tGravityAcc-std()-Z",-0.952091795
"2074","1","WALKING","tGravityAcc-std()-Z",-0.962968112
"2075","1","WALKING","tGravityAcc-std()-Z",-0.964580803928571
"2076","1","WALKING","tGravityAcc-std()-Z",-0.957205025789474
"2077","1","WALKING","tGravityAcc-std()-Z",-0.952159770526316
"2078","1","WALKING","tGravityAcc-std()-Z",-0.956640104791667
"2079","1","WALKING","tGravityAcc-std()-Z",-0.955523995576923
"2080","1","WALKING","tGravityAcc-std()-Z",-0.957862728301887
"2081","1","WALKING","tGravityAcc-std()-Z",-0.960852684067797
"2082","1","WALKING","tGravityAcc-std()-Z",-0.9502762272
"2083","1","WALKING","tGravityAcc-std()-Z",-0.948637587719298
"2084","1","WALKING","tGravityAcc-std()-Z",-0.947516969830508
"2085","1","WALKING","tGravityAcc-std()-Z",-0.95805876537037
"2086","1","WALKING","tGravityAcc-std()-Z",-0.961387254313726
"2087","1","WALKING","tGravityAcc-std()-Z",-0.956903248196721
"2088","1","WALKING","tGravityAcc-std()-Z",-0.97248384875
"2089","1","WALKING","tGravityAcc-std()-Z",-0.929187930961539
"2090","1","WALKING","tGravityAcc-std()-Z",-0.953850439607843
"2091","1","WALKING","tGravityAcc-std()-Z",-0.974939388076923
"2092","1","WALKING","tGravityAcc-std()-Z",-0.955147847391304
"2093","1","WALKING","tGravityAcc-std()-Z",-0.932981341864407
"2094","1","WALKING","tGravityAcc-std()-Z",-0.962822966551724
"2095","1","WALKING","tGravityAcc-std()-Z",-0.944995731216216
"2096","1","WALKING","tGravityAcc-std()-Z",-0.966231561694915
"2097","1","WALKING","tGravityAcc-std()-Z",-0.956593490526316
"2098","1","WALKING","tGravityAcc-std()-Z",-0.944225031851852
"2099","1","WALKING","tGravityAcc-std()-Z",-0.945981437169811
"2100","1","WALKING","tGravityAcc-std()-Z",-0.943958420615385
"2101","1","WALKING_DOWNSTAIRS","tGravityAcc-std()-Z",-0.895939695102041
"2102","1","WALKING_DOWNSTAIRS","tGravityAcc-std()-Z",-0.931438313191489
"2103","1","WALKING_DOWNSTAIRS","tGravityAcc-std()-Z",-0.899943947755102
"2104","1","WALKING_DOWNSTAIRS","tGravityAcc-std()-Z",-0.937753794444444
"2105","1","WALKING_DOWNSTAIRS","tGravityAcc-std()-Z",-0.927192732978723
"2106","1","WALKING_DOWNSTAIRS","tGravityAcc-std()-Z",-0.934378766458333
"2107","1","WALKING_DOWNSTAIRS","tGravityAcc-std()-Z",-0.92875646893617
"2108","1","WALKING_DOWNSTAIRS","tGravityAcc-std()-Z",-0.897190012631579
"2109","1","WALKING_DOWNSTAIRS","tGravityAcc-std()-Z",-0.876641297380952
"2110","1","WALKING_DOWNSTAIRS","tGravityAcc-std()-Z",-0.902085224736842
"2111","1","WALKING_DOWNSTAIRS","tGravityAcc-std()-Z",-0.925814906086956
"2112","1","WALKING_DOWNSTAIRS","tGravityAcc-std()-Z",-0.935399348043478
"2113","1","WALKING_DOWNSTAIRS","tGravityAcc-std()-Z",-0.893962984042553
"2114","1","WALKING_DOWNSTAIRS","tGravityAcc-std()-Z",-0.879565316666667
"2115","1","WALKING_DOWNSTAIRS","tGravityAcc-std()-Z",-0.93400831
"2116","1","WALKING_DOWNSTAIRS","tGravityAcc-std()-Z",-0.910588943191489
"2117","1","WALKING_DOWNSTAIRS","tGravityAcc-std()-Z",-0.901097766521739
"2118","1","WALKING_DOWNSTAIRS","tGravityAcc-std()-Z",-0.921661749636364
"2119","1","WALKING_DOWNSTAIRS","tGravityAcc-std()-Z",-0.899363131794872
"2120","1","WALKING_DOWNSTAIRS","tGravityAcc-std()-Z",-0.919693532888889
"2121","1","WALKING_DOWNSTAIRS","tGravityAcc-std()-Z",-0.916324556888889
"2122","1","WALKING_DOWNSTAIRS","tGravityAcc-std()-Z",-0.906594023333333
"2123","1","WALKING_DOWNSTAIRS","tGravityAcc-std()-Z",-0.905888257592593
"2124","1","WALKING_DOWNSTAIRS","tGravityAcc-std()-Z",-0.942207718727273
"2125","1","WALKING_DOWNSTAIRS","tGravityAcc-std()-Z",-0.92619169637931
"2126","1","WALKING_DOWNSTAIRS","tGravityAcc-std()-Z",-0.9330817682
"2127","1","WALKING_DOWNSTAIRS","tGravityAcc-std()-Z",-0.920921521590909
"2128","1","WALKING_DOWNSTAIRS","tGravityAcc-std()-Z",-0.91705975
"2129","1","WALKING_DOWNSTAIRS","tGravityAcc-std()-Z",-0.869300904791667
"2130","1","WALKING_DOWNSTAIRS","tGravityAcc-std()-Z",-0.87766706
"2131","1","WALKING_UPSTAIRS","tGravityAcc-std()-Z",-0.912379410377358
"2132","1","WALKING_UPSTAIRS","tGravityAcc-std()-Z",-0.878004056875
"2133","1","WALKING_UPSTAIRS","tGravityAcc-std()-Z",-0.909469675084746
"2134","1","WALKING_UPSTAIRS","tGravityAcc-std()-Z",-0.919619453269231
"2135","1","WALKING_UPSTAIRS","tGravityAcc-std()-Z",-0.92141958
"2136","1","WALKING_UPSTAIRS","tGravityAcc-std()-Z",-0.906196352156863
"2137","1","WALKING_UPSTAIRS","tGravityAcc-std()-Z",-0.881675909607843
"2138","1","WALKING_UPSTAIRS","tGravityAcc-std()-Z",-0.876168930487805
"2139","1","WALKING_UPSTAIRS","tGravityAcc-std()-Z",-0.89407107877551
"2140","1","WALKING_UPSTAIRS","tGravityAcc-std()-Z",-0.864745838297872
"2141","1","WALKING_UPSTAIRS","tGravityAcc-std()-Z",-0.906933171111111
"2142","1","WALKING_UPSTAIRS","tGravityAcc-std()-Z",-0.938071183269231
"2143","1","WALKING_UPSTAIRS","tGravityAcc-std()-Z",-0.910271096181818
"2144","1","WALKING_UPSTAIRS","tGravityAcc-std()-Z",-0.875450819074074
"2145","1","WALKING_UPSTAIRS","tGravityAcc-std()-Z",-0.92161847875
"2146","1","WALKING_UPSTAIRS","tGravityAcc-std()-Z",-0.907649558823529
"2147","1","WALKING_UPSTAIRS","tGravityAcc-std()-Z",-0.930159843541667
"2148","1","WALKING_UPSTAIRS","tGravityAcc-std()-Z",-0.907839723965517
"2149","1","WALKING_UPSTAIRS","tGravityAcc-std()-Z",-0.83693567475
"2150","1","WALKING_UPSTAIRS","tGravityAcc-std()-Z",-0.904064093529412
"2151","1","WALKING_UPSTAIRS","tGravityAcc-std()-Z",-0.932716253829787
"2152","1","WALKING_UPSTAIRS","tGravityAcc-std()-Z",-0.913153632142857
"2153","1","WALKING_UPSTAIRS","tGravityAcc-std()-Z",-0.902065910392157
"2154","1","WALKING_UPSTAIRS","tGravityAcc-std()-Z",-0.934952938983051
"2155","1","WALKING_UPSTAIRS","tGravityAcc-std()-Z",-0.882722399076923
"2156","1","WALKING_UPSTAIRS","tGravityAcc-std()-Z",-0.929636797636364
"2157","1","WALKING_UPSTAIRS","tGravityAcc-std()-Z",-0.926675381176471
"2158","1","WALKING_UPSTAIRS","tGravityAcc-std()-Z",-0.900514013333333
"2159","1","WALKING_UPSTAIRS","tGravityAcc-std()-Z",-0.858849467142857
"2160","1","WALKING_UPSTAIRS","tGravityAcc-std()-Z",-0.862402791230769
"2161","1","LAYING","tBodyAccJerk-mean()-X",0.0810865342
"2162","1","LAYING","tBodyAccJerk-mean()-X",0.0825972511666667
"2163","1","LAYING","tBodyAccJerk-mean()-X",0.0769811125806452
"2164","1","LAYING","tBodyAccJerk-mean()-X",0.0934494217777778
"2165","1","LAYING","tBodyAccJerk-mean()-X",0.0848164824230769
"2166","1","LAYING","tBodyAccJerk-mean()-X",0.0963481955263158
"2167","1","LAYING","tBodyAccJerk-mean()-X",0.0968904018076923
"2168","1","LAYING","tBodyAccJerk-mean()-X",0.0878326902592593
"2169","1","LAYING","tBodyAccJerk-mean()-X",0.08807344764
"2170","1","LAYING","tBodyAccJerk-mean()-X",0.073815064487931
"2171","1","LAYING","tBodyAccJerk-mean()-X",0.0766645337017544
"2172","1","LAYING","tBodyAccJerk-mean()-X",0.0854295393833333
"2173","1","LAYING","tBodyAccJerk-mean()-X",0.0767774832096774
"2174","1","LAYING","tBodyAccJerk-mean()-X",0.098140384845098
"2175","1","LAYING","tBodyAccJerk-mean()-X",0.0767515438611111
"2176","1","LAYING","tBodyAccJerk-mean()-X",0.0783960268571429
"2177","1","LAYING","tBodyAccJerk-mean()-X",0.077908974656338
"2178","1","LAYING","tBodyAccJerk-mean()-X",0.0749985010769231
"2179","1","LAYING","tBodyAccJerk-mean()-X",0.0772317998650602
"2180","1","LAYING","tBodyAccJerk-mean()-X",0.0892716006470588
"2181","1","LAYING","tBodyAccJerk-mean()-X",0.0820150201077778
"2182","1","LAYING","tBodyAccJerk-mean()-X",0.0752202242222222
"2183","1","LAYING","tBodyAccJerk-mean()-X",0.0831787608333333
"2184","1","LAYING","tBodyAccJerk-mean()-X",0.08072123275
"2185","1","LAYING","tBodyAccJerk-mean()-X",0.0879071687671233
"2186","1","LAYING","tBodyAccJerk-mean()-X",0.0866502529210526
"2187","1","LAYING","tBodyAccJerk-mean()-X",0.0766268551324324
"2188","1","LAYING","tBodyAccJerk-mean()-X",0.0780770644
"2189","1","LAYING","tBodyAccJerk-mean()-X",0.0718861195971014
"2190","1","LAYING","tBodyAccJerk-mean()-X",0.0752196666428571
"2191","1","SITTING","tBodyAccJerk-mean()-X",0.0774825199574468
"2192","1","SITTING","tBodyAccJerk-mean()-X",0.0722564387173913
"2193","1","SITTING","tBodyAccJerk-mean()-X",0.0726098418653846
"2194","1","SITTING","tBodyAccJerk-mean()-X",0.0784500239
"2195","1","SITTING","tBodyAccJerk-mean()-X",0.0749577410909091
"2196","1","SITTING","tBodyAccJerk-mean()-X",0.0754721635223636
"2197","1","SITTING","tBodyAccJerk-mean()-X",0.0668519793125
"2198","1","SITTING","tBodyAccJerk-mean()-X",0.0786713761086957
"2199","1","SITTING","tBodyAccJerk-mean()-X",0.077005006374
"2200","1","SITTING","tBodyAccJerk-mean()-X",0.0775372505185185
"2201","1","SITTING","tBodyAccJerk-mean()-X",0.0761777324716981
"2202","1","SITTING","tBodyAccJerk-mean()-X",0.0771277656078431
"2203","1","SITTING","tBodyAccJerk-mean()-X",0.0752865881142857
"2204","1","SITTING","tBodyAccJerk-mean()-X",0.0741878844074074
"2205","1","SITTING","tBodyAccJerk-mean()-X",0.0784792788644068
"2206","1","SITTING","tBodyAccJerk-mean()-X",0.0734346720289855
"2207","1","SITTING","tBodyAccJerk-mean()-X",0.075070986171875
"2208","1","SITTING","tBodyAccJerk-mean()-X",0.076622889
"2209","1","SITTING","tBodyAccJerk-mean()-X",0.0753747129191781
"2210","1","SITTING","tBodyAccJerk-mean()-X",0.0746568393030303
"2211","1","SITTING","tBodyAccJerk-mean()-X",0.0757109789882353
"2212","1","SITTING","tBodyAccJerk-mean()-X",0.0807687311935484
"2213","1","SITTING","tBodyAccJerk-mean()-X",0.0770022352205882
"2214","1","SITTING","tBodyAccJerk-mean()-X",0.0763318528529412
"2215","1","SITTING","tBodyAccJerk-mean()-X",0.0752087009912308
"2216","1","SITTING","tBodyAccJerk-mean()-X",0.0764443226333333
"2217","1","SITTING","tBodyAccJerk-mean()-X",0.0779038963571429
"2218","1","SITTING","tBodyAccJerk-mean()-X",0.0768671621527778
"2219","1","SITTING","tBodyAccJerk-mean()-X",0.0745438102516667
"2220","1","SITTING","tBodyAccJerk-mean()-X",0.0760057731790323
"2221","1","STANDING","tBodyAccJerk-mean()-X",0.0753766542264151
"2222","1","STANDING","tBodyAccJerk-mean()-X",0.0747588597592593
"2223","1","STANDING","tBodyAccJerk-mean()-X",0.0750900622277049
"2224","1","STANDING","tBodyAccJerk-mean()-X",0.0721328379857143
"2225","1","STANDING","tBodyAccJerk-mean()-X",0.0725189859107143
"2226","1","STANDING","tBodyAccJerk-mean()-X",0.0730699604561404
"2227","1","STANDING","tBodyAccJerk-mean()-X",0.0751915112830189
"2228","1","STANDING","tBodyAccJerk-mean()-X",0.0753739045185185
"2229","1","STANDING","tBodyAccJerk-mean()-X",0.0760032053555556
"2230","1","STANDING","tBodyAccJerk-mean()-X",0.0809784390227273
"2231","1","STANDING","tBodyAccJerk-mean()-X",0.0760097721914894
"2232","1","STANDING","tBodyAccJerk-mean()-X",0.0744631761967213
"2233","1","STANDING","tBodyAccJerk-mean()-X",0.0758630962280702
"2234","1","STANDING","tBodyAccJerk-mean()-X",0.0737933748485
"2235","1","STANDING","tBodyAccJerk-mean()-X",0.0752280703207547
"2236","1","STANDING","tBodyAccJerk-mean()-X",0.0736438905641026
"2237","1","STANDING","tBodyAccJerk-mean()-X",0.0740864955641026
"2238","1","STANDING","tBodyAccJerk-mean()-X",0.0753539482328767
"2239","1","STANDING","tBodyAccJerk-mean()-X",0.0754120366712329
"2240","1","STANDING","tBodyAccJerk-mean()-X",0.0763556159315068
"2241","1","STANDING","tBodyAccJerk-mean()-X",0.0754543858764045
"2242","1","STANDING","tBodyAccJerk-mean()-X",0.0752322891746032
"2243","1","STANDING","tBodyAccJerk-mean()-X",0.0750206478676471
"2244","1","STANDING","tBodyAccJerk-mean()-X",0.0746177416521739
"2245","1","STANDING","tBodyAccJerk-mean()-X",0.0752337295675676
"2246","1","STANDING","tBodyAccJerk-mean()-X",0.0753578207972973
"2247","1","STANDING","tBodyAccJerk-mean()-X",0.074969980825
"2248","1","STANDING","tBodyAccJerk-mean()-X",0.0753131601898734
"2249","1","STANDING","tBodyAccJerk-mean()-X",0.0753052530307692
"2250","1","STANDING","tBodyAccJerk-mean()-X",0.0752414472033898
"2251","1","WALKING","tBodyAccJerk-mean()-X",0.0740416333157895
"2252","1","WALKING","tBodyAccJerk-mean()-X",0.0618080696279661
"2253","1","WALKING","tBodyAccJerk-mean()-X",0.0814745882660345
"2254","1","WALKING","tBodyAccJerk-mean()-X",0.0783529082183333
"2255","1","WALKING","tBodyAccJerk-mean()-X",0.0845888833571429
"2256","1","WALKING","tBodyAccJerk-mean()-X",0.0699585876912281
"2257","1","WALKING","tBodyAccJerk-mean()-X",0.0901462649192983
"2258","1","WALKING","tBodyAccJerk-mean()-X",0.0703393490833333
"2259","1","WALKING","tBodyAccJerk-mean()-X",0.0704357270480769
"2260","1","WALKING","tBodyAccJerk-mean()-X",0.0857943809283019
"2261","1","WALKING","tBodyAccJerk-mean()-X",0.0829709328491525
"2262","1","WALKING","tBodyAccJerk-mean()-X",0.045764401482
"2263","1","WALKING","tBodyAccJerk-mean()-X",0.0809590227198246
"2264","1","WALKING","tBodyAccJerk-mean()-X",0.0720877913452542
"2265","1","WALKING","tBodyAccJerk-mean()-X",0.0897770721666667
"2266","1","WALKING","tBodyAccJerk-mean()-X",0.0770223771764706
"2267","1","WALKING","tBodyAccJerk-mean()-X",0.0773188580032787
"2268","1","WALKING","tBodyAccJerk-mean()-X",0.0767524278392857
"2269","1","WALKING","tBodyAccJerk-mean()-X",0.0822246284461538
"2270","1","WALKING","tBodyAccJerk-mean()-X",0.0841234323137255
"2271","1","WALKING","tBodyAccJerk-mean()-X",0.0782251820211538
"2272","1","WALKING","tBodyAccJerk-mean()-X",0.0627777634002174
"2273","1","WALKING","tBodyAccJerk-mean()-X",0.0987319085964407
"2274","1","WALKING","tBodyAccJerk-mean()-X",0.0731938975362069
"2275","1","WALKING","tBodyAccJerk-mean()-X",0.0721720712281081
"2276","1","WALKING","tBodyAccJerk-mean()-X",0.0652303740728813
"2277","1","WALKING","tBodyAccJerk-mean()-X",0.0684331971807018
"2278","1","WALKING","tBodyAccJerk-mean()-X",0.0931122231851852
"2279","1","WALKING","tBodyAccJerk-mean()-X",0.0853743348528302
"2280","1","WALKING","tBodyAccJerk-mean()-X",0.0688689970184615
"2281","1","WALKING_DOWNSTAIRS","tBodyAccJerk-mean()-X",0.0541553164897959
"2282","1","WALKING_DOWNSTAIRS","tBodyAccJerk-mean()-X",0.110040615569574
"2283","1","WALKING_DOWNSTAIRS","tBodyAccJerk-mean()-X",0.0725689294489796
"2284","1","WALKING_DOWNSTAIRS","tBodyAccJerk-mean()-X",0.0971862748866667
"2285","1","WALKING_DOWNSTAIRS","tBodyAccJerk-mean()-X",0.109650600459574
"2286","1","WALKING_DOWNSTAIRS","tBodyAccJerk-mean()-X",0.103681343708333
"2287","1","WALKING_DOWNSTAIRS","tBodyAccJerk-mean()-X",0.0968926184638298
"2288","1","WALKING_DOWNSTAIRS","tBodyAccJerk-mean()-X",0.118938088342105
"2289","1","WALKING_DOWNSTAIRS","tBodyAccJerk-mean()-X",0.130193043809524
"2290","1","WALKING_DOWNSTAIRS","tBodyAccJerk-mean()-X",0.100959387447368
"2291","1","WALKING_DOWNSTAIRS","tBodyAccJerk-mean()-X",0.0897168657173913
"2292","1","WALKING_DOWNSTAIRS","tBodyAccJerk-mean()-X",0.0621500251717391
"2293","1","WALKING_DOWNSTAIRS","tBodyAccJerk-mean()-X",0.101704538333298
"2294","1","WALKING_DOWNSTAIRS","tBodyAccJerk-mean()-X",0.0428631626711111
"2295","1","WALKING_DOWNSTAIRS","tBodyAccJerk-mean()-X",0.0711457160166667
"2296","1","WALKING_DOWNSTAIRS","tBodyAccJerk-mean()-X",0.0907857064255319
"2297","1","WALKING_DOWNSTAIRS","tBodyAccJerk-mean()-X",0.118250858006522
"2298","1","WALKING_DOWNSTAIRS","tBodyAccJerk-mean()-X",0.0809044045254545
"2299","1","WALKING_DOWNSTAIRS","tBodyAccJerk-mean()-X",0.0730930306923077
"2300","1","WALKING_DOWNSTAIRS","tBodyAccJerk-mean()-X",0.0695031058
"2301","1","WALKING_DOWNSTAIRS","tBodyAccJerk-mean()-X",0.0901452883333333
"2302","1","WALKING_DOWNSTAIRS","tBodyAccJerk-mean()-X",0.101584640833333
"2303","1","WALKING_DOWNSTAIRS","tBodyAccJerk-mean()-X",0.0578010605648148
"2304","1","WALKING_DOWNSTAIRS","tBodyAccJerk-mean()-X",0.0802619828545455
"2305","1","WALKING_DOWNSTAIRS","tBodyAccJerk-mean()-X",0.110656929396552
"2306","1","WALKING_DOWNSTAIRS","tBodyAccJerk-mean()-X",0.111470787918
"2307","1","WALKING_DOWNSTAIRS","tBodyAccJerk-mean()-X",0.0936273220295455
"2308","1","WALKING_DOWNSTAIRS","tBodyAccJerk-mean()-X",0.0972653457891304
"2309","1","WALKING_DOWNSTAIRS","tBodyAccJerk-mean()-X",0.0636871965479167
